sig_id,group
id_0d78f96c9,196
id_0d7a5ab05,1
id_0d7ee34b5,80
id_0d801f8d5,105
id_0d8dab298,13
id_0d8f2d451,157
id_0d934a93a,133
id_0d943f6d1,218
id_0d979149e,352
id_0d97c6aa7,13
id_0d982959e,16
id_0d99056a8,37
id_0d9a332c1,187
id_0d9c73706,301
id_0d9e36583,325
id_0da23653d,361
id_0da5be124,46
id_0da928a77,261
id_0dabbae4a,362
id_0dacb0cd8,305
id_0db396be9,363
id_0dbaf9299,91
id_0dc1140fa,364
id_0dc2a50d6,312
id_0dc40d7c8,110
id_0dc4d5174,80
id_0dc75d30a,365
id_0dc853a23,1
id_0dcb5199f,30
id_0dcfa0d9c,46
id_0dd020847,1
id_0dd6c3800,1
id_0dda99183,191
id_0ddafaa49,1
id_0ddb68e50,226
id_0ddfc930a,153
id_0de14f71e,1
id_0de3eddf8,366
id_0de52d43c,367
id_0dedda888,345
id_0df27a681,28
id_0df3a661e,368
id_0df5829ad,38
id_0df629733,211
id_0df697902,54
id_0dfa431af,369
id_0dfc933ec,370
id_0dfd4b295,1
id_0dfe0df9c,371
id_0e045e697,372
id_0e0775cd1,373
id_0e07e5fb2,279
id_0e08e5b1f,261
id_0e0922dcc,54
id_0e09a7170,47
id_0e0a495b4,1
id_0e0bcc887,269
id_0e18c213d,16
id_0e1976bec,324
id_0e1a738a4,374
id_0e2057305,127
id_0e2275d51,375
id_0e244bcba,24
id_0e25002a5,376
id_0e2a093d6,45
id_0e2d14852,40
id_0e30fa14a,1
id_0e3317fa8,136
id_0e381ac0b,26
id_0e3cf8f6a,1
id_0e406de1f,53
id_0e4247520,1
id_0e437ad7f,377
id_0e4667276,115
id_0e4780af7,378
id_0e4827107,1
id_0e4c7b294,179
id_0e4d6238d,1
id_0e4db9817,56
id_0e55b9db4,205
id_0e5a2a13a,287
id_0e5d30b98,168
id_0e5f7dfed,228
id_0e5ff207b,181
id_0e60c5166,379
id_0e68cbbb8,10
id_0e6aacd47,98
id_0e6af6848,109
id_0e716a600,1
id_0e79dd3f5,347
id_0e7d99d0f,324
id_0e7e44614,90
id_0e80d1689,90
id_0e82e1b55,1
id_0e837d1f2,1
id_0e8cd2120,38
id_0e8d014a5,380
id_0e90a9206,82
id_0e97d6426,181
id_0e9bb4ccf,25
id_0e9f5ab52,173
id_0e9fa3909,105
id_0ea0ede5e,1
id_0ea23db22,311
id_0ea9580cd,1
id_0eafcbe62,1
id_0eafcfc06,381
id_0eb0ffecd,1
id_0eb3e9a62,382
id_0eb4d5f7c,1
id_0eb75c840,1
id_0eba61972,26
id_0ebc534e7,25
id_0ebc727a6,1
id_0ebdd4e6c,383
id_0ec357cca,1
id_0ec5107f3,194
id_0ec823dae,262
id_0ec9ae67e,226
id_0ece9d972,52
id_0ed010d4f,285
id_0ed330f7e,1
id_0ed3e3def,13
id_0ed4afc0b,301
id_0ed60a83d,384
id_0edf3ff7b,1
id_0ee4f6178,32
id_0ee5fa7af,1
id_0ee61b7cd,1
id_0ee6aa336,164
id_0eeac83e3,385
id_0eeace5f2,98
id_0eeb5c744,21
id_0eef07343,28
id_0ef825d0f,386
id_0efbe554d,34
id_0f008164e,1
id_0f0d5a8f3,181
id_0f1009db8,52
id_0f11047c3,13
id_0f193efae,310
id_0f256e49d,387
id_0f2c58664,205
id_0f310ef28,110
id_0f43fb2c7,388
id_0f45371d1,33
id_0f50de321,1
id_0f5482a9c,389
id_0f5671a2c,37
id_0f56f4ac2,63
id_0f587176b,1
id_0f6410d19,1
id_0f6dbe0b8,390
id_0f6efbcec,295
id_0f7302766,51
id_0f8298369,391
id_0f844e0c2,131
id_0f851e0d3,392
id_0f85fab80,393
id_0f8cac628,394
id_0f8dbac8b,1
id_0f8dee0fa,42
id_0f8ecb148,1
id_0f9871e45,376
id_0f9a42120,108
id_0f9af718f,31
id_0f9b212b5,167
id_0f9ef778f,16
id_0fa1b8c5b,1
id_0fa4a8b27,289
id_0fa65e785,395
id_0fa74b817,3
id_0faa8784f,1
id_0faf5043b,1
id_0fb73c9e8,13
id_0fbef68f1,33
id_0fbfaaa4b,212
id_0fc0c69ac,262
id_0fc0fff59,133
id_0fc442fcb,396
id_0fc4a067c,194
id_0fc76f595,1
id_0fc985a9e,1
id_0fcae1565,1
id_0fcc0aa81,211
id_0fcd1541a,141
id_0fcf9075d,157
id_0fd32e39b,159
id_0fd74ceba,269
id_0fd799b99,1
id_0fd99a53a,1
id_0fe44f4b2,1
id_0fe4de71c,5
id_0fe733d7a,76
id_0fe95e3e3,1
id_0feb42382,116
id_0feb804f7,156
id_0fef8d6ba,54
id_0ff4f01b9,351
id_0ff7e70ae,27
id_0ff876689,134
id_0ffbffa11,1
id_0ffdbaa23,1
id_0ffe18b5a,76
id_1000c6d57,63
id_10037cd24,1
id_10045fe3e,247
id_100522ba7,157
id_100bcd083,204
id_100dc83c0,16
id_1011e21dd,105
id_10184ca0a,10
id_1018ade0b,142
id_101a13d0d,32
id_101aad6ac,26
id_1021dd0b4,34
id_1022f304d,1
id_102300476,38
id_1028a6f78,35
id_10304113a,1
id_1031d3937,28
id_103258bbc,13
id_1032ca6a8,25
id_103317914,76
id_1034c6606,206
id_103b36537,1
id_103cde0dd,1
id_103d36ebf,105
id_103f25d65,20
id_10407a903,306
id_104bbc3c4,1
id_104c17315,342
id_10513ca60,38
id_10578471d,30
id_1058347cc,1
id_1058494f0,359
id_1058e6a4e,397
id_1059d4b9d,398
id_105d6b272,165
id_105e36cf4,53
id_10657f205,185
id_106752d0d,25
id_1067b4a86,25
id_106836c93,197
id_106b22559,1
id_106c18737,25
id_106d8e108,1
id_106fb5ae1,80
id_10761cc78,399
id_107808e10,51
id_1078fb622,182
id_10807514e,1
id_10888b6cb,27
id_1089d2393,28
id_1090100c3,35
id_1090ac011,1
id_1090d11a2,1
id_1093c6083,400
id_1096818e4,401
id_1098a4662,28
id_109bc1ca1,169
id_109d48191,119
id_10a01ce07,1
id_10a03542d,1
id_10a16e694,136
id_10a205b78,1
id_10a215433,305
id_10a4f2a2c,47
id_10a5857bc,402
id_10a6e02d4,403
id_10a7a8540,184
id_10a946ae1,404
id_10ab970a9,157
id_10ac4bee0,13
id_10b32e960,405
id_10b859fb6,162
id_10baecf1b,20
id_10bcb004f,20
id_10bd577a8,217
id_10c490e86,30
id_10caa2c5d,160
id_10cb149e9,1
id_10cd1361c,172
id_10cf15677,13
id_10cf19156,406
id_10d4d674f,10
id_10d6b326c,40
id_10da33765,135
id_10da8e209,169
id_10de96db1,212
id_10e2af96a,40
id_10e538c0f,122
id_10e566bf4,310
id_10e5be924,40
id_10e616649,1
id_10e7ce91f,76
id_10eafd13c,407
id_10f096405,80
id_10f32c9b7,34
id_10f3b2469,52
id_10f490094,1
id_10f5f7d0e,1
id_10f6cd644,57
id_10fac2d80,1
id_1106d898d,189
id_1107075e0,1
id_11074747f,169
id_1109b5469,76
id_110c507b1,374
id_11103e00b,52
id_11106dae9,105
id_111593e3f,78
id_111a390fb,1
id_111ff295d,254
id_1121d414b,25
id_112952b3e,13
id_112f312bd,251
id_112f4fc25,408
id_11311ec6c,53
id_1131bc631,51
id_11322e258,310
id_1134c4a07,5
id_1135bb2f9,35
id_113941288,16
id_113add595,82
id_113b045e2,53
id_113e4f5c5,1
id_1143d4ecf,76
id_11470a332,409
id_1147dfe7b,26
id_114910405,28
id_114bda8f4,181
id_114c09035,1
id_114c636fe,160
id_1150dd3e7,410
id_115107332,53
id_1153a59a5,149
id_11560d178,411
id_115a337b9,169
id_115ab4daf,1
id_11633bb1a,237
id_1163eea77,42
id_116611e8f,164
id_1166c1c2e,1
id_116c1b3cb,412
id_11704c24d,1
id_117198afc,1
id_1172999e3,90
id_1173aa483,25
id_117bae791,1
id_117be7681,1
id_117c83642,47
id_117ed597c,1
id_11869d455,47
id_118767053,24
id_118a104c6,13
id_118ae4367,18
id_118bca803,1
id_118cac174,413
id_118e112ab,144
id_11900012f,191
id_1190c399a,377
id_119947ca1,414
id_119c2525e,105
id_11ab79287,33
id_11ac45fcc,143
id_11b0a4aa8,71
id_11b2e936a,25
id_11b714be7,320
id_11b7c2cbf,129
id_11b8583ba,18
id_11bbd7ce8,352
id_11bccb9e0,0
id_11bdb4053,1
id_11be19e70,47
id_11c13df53,1
id_11c344bc8,181
id_11c73a383,1
id_11ca91863,1
id_11cb31aec,25
id_11d0e38e9,360
id_11d10a307,75
id_11d8776bb,400
id_11d9e16c5,415
id_11db634ec,69
id_11dce7c9d,34
id_11de7728b,54
id_11df8a8de,26
id_11dfabc02,26
id_11e255b65,110
id_11e6e479b,263
id_11ec35e4c,1
id_11ee40568,31
id_11f6255d7,198
id_11f9b144d,1
id_120726180,1
id_120bd5fcb,92
id_120e64ca0,416
id_120eeb33d,188
id_120f5d9d6,1
id_1213013e0,1
id_121978c83,121
id_121c011be,1
id_121cbb839,105
id_121e48262,47
id_121eeb9a2,199
id_12238da7f,1
id_122558126,47
id_122c9b94d,417
id_123197afd,1
id_123c38284,3
id_123c80d09,355
id_1241f4218,47
id_12422594f,30
id_1243eb48e,418
id_12483ee2a,54
id_124ac1efb,173
id_124b7847c,338
id_124b91742,419
id_124b96049,262
id_124d2b2ea,105
id_124f63e85,1
id_1256225cc,80
id_1257f52a8,1
id_125e45c39,157
id_125f41927,116
id_12634fa26,54
id_126518cfb,420
id_12667afa8,72
id_12681b222,1
id_12697cb0d,72
id_1273bd604,1
id_1277168af,26
id_1277fca4a,187
id_127c9ecf2,38
id_1282c4842,278
id_128ce96e9,1
id_128de429f,92
id_12910b0e5,421
id_12926c0b4,180
id_1292f0f9a,1
id_129323191,54
id_1293607c4,397
id_12972d2d5,422
id_129a2286a,415
id_129cc2fda,1
id_12a0a61ae,1
id_12a0de3b9,423
id_12a5bd0e7,1
id_12a9a2668,42
id_12aa726a0,26
id_12ab08e99,1
id_12aed3d67,3
id_12af11217,5
id_12afc3cf4,278
id_12b173d78,105
id_12b32a2fe,205
id_12b722b86,179
id_12b97f7e7,35
id_12bc2d8e1,13
id_12c711702,1
id_12cb7d571,5
id_12cc2865e,13
id_12cd9464e,97
id_12cdaef2a,40
id_12cf673ae,337
id_12d0e0acd,160
id_12d65e2a6,42
id_12e04fbd3,1
id_12e186f6d,95
id_12e257345,393
id_12e4b40ab,26
id_12e4cce36,1
id_12eb5c30b,1
id_12eb9e992,290
id_12ec37fd7,1
id_12f0eaf3a,110
id_12f1722f1,237
id_12f36429a,80
id_12f8d922e,13
id_12fa830e4,1
id_12fe8ffd5,1
id_12ff6ca3d,33
id_13047fb62,56
id_1306f380f,180
id_130a1f273,10
id_130d1866e,25
id_131414c8d,0
id_13286e2a3,1
id_132f50508,424
id_132fb4586,1
id_133166c23,56
id_1331b85a6,375
id_13340fae3,35
id_1336daa42,34
id_133b3d931,1
id_133bf2f8b,41
id_133e3c8e6,47
id_1341eafc4,1
id_1342fd060,1
id_1343888fe,338
id_13483496c,47
id_134a524b4,122
id_134cd25e6,1
id_1351c5d5f,83
id_135250ca5,85
id_1353adb57,43
id_13572b20f,47
id_13584d8b6,425
id_1358df73f,321
id_135c166c2,34
id_13623f2ce,1
id_136336b1c,148
id_136931614,80
id_136e4d50b,134
id_13720f8a4,1
id_1372cd92d,118
id_137308e2f,1
id_1377a9ef4,129
id_1379281c2,157
id_1379a5ca5,54
id_137c01a93,1
id_137c0d785,1
id_137d542fe,26
id_137f752b7,237
id_138bca7a9,310
id_139465c0a,341
id_1395548f4,206
id_139a613c2,54
id_139c2795a,30
id_13a64d54f,32
id_13ab0adc8,53
id_13b0a1b70,80
id_13b147178,372
id_13bcfc8a7,153
id_13bdf692d,98
id_13c82d411,290
id_13ca23007,310
id_13cd17fb6,110
id_13d2a52c2,181
id_13d4d7469,1
id_13dffc1fc,1
id_13e57f511,30
id_13e8e4a7d,426
id_13e94586b,201
id_13e968fa4,1
id_13ed663ed,76
id_13f1adeea,1
id_13f44afcf,1
id_13f53b7e2,427
id_13f6a8a8c,119
id_13f97de73,428
id_14026c04f,26
id_1411d8853,345
id_141319cd0,1
id_1413ebcc7,167
id_1414224e3,105
id_14147bda0,296
id_1414a853a,1
id_14158bca4,1
id_1416e3db2,125
id_141813e24,13
id_14188fcfe,1
id_141923d20,54
id_141aa41ce,1
id_141b79754,1
id_141fd1651,1
id_1425bff5f,429
id_14291f6c8,25
id_142f22d77,301
id_1430e200d,141
id_1431ce6d9,430
id_14326c838,398
id_143562bf5,12
id_14379747a,168
id_143bb9e2c,332
id_143e33621,25
id_143ed7823,1
id_1445184a4,28
id_144a4f36d,5
id_144f635d9,56
id_145185db3,52
id_14535c231,26
id_1456f3cc3,338
id_1457878fa,219
id_14591713f,1
id_1459242e4,409
id_145c48e43,28
id_145cd7fdd,10
id_1460cd7b4,53
id_146113900,1
id_14611f907,169
id_146836298,88
id_146ea0240,1
id_146ef975e,431
id_147024661,62
id_147609b06,382
id_147ad9b83,156
id_147b0d463,25
id_147b74ab7,194
id_147c8c65b,38
id_147fa288b,115
id_1488f13b5,206
id_148ca991c,1
id_1492f78a0,5
id_149390d0a,76
id_14957ed5e,16
id_1495fd30d,432
id_1499a9733,160
id_149e218ba,336
id_14a27a2f6,10
id_14a67ae8e,26
id_14a76af03,42
id_14a80dee5,1
id_14ac1dc5c,1
id_14afc821b,1
id_14b042eaf,252
id_14b599a4d,268
id_14b7d4cb3,18
id_14b976e1b,13
id_14ba8d06f,13
id_14bb6926c,1
id_14c3aed4e,1
id_14c7ad813,26
id_14c9d37af,13
id_14d1ad7b0,1
id_14d562c91,38
id_14d613d9f,197
id_14d61cee3,1
id_14d9035b6,205
id_14d9096ad,125
id_14da53514,16
id_14db8ef95,157
id_14dd5b116,38
id_14de2f0d8,30
id_14e2cbff8,80
id_14e363304,317
id_14e463284,359
id_14e68fef4,10
id_14ea296c3,5
id_14f02a228,1
id_14f2ef553,1
id_14f3d4ec6,306
id_14f4e8ce5,191
id_14fd0b5f3,206
id_150490942,20
id_150d5b3ba,28
id_150d61216,1
id_1512638c7,88
id_151ad1b30,1
id_151b5e82b,52
id_151e4d6b0,1
id_1520054df,1
id_1522e3616,204
id_15254d406,3
id_152e3fe40,268
id_1530524d7,196
id_1532ec865,1
id_153722327,13
id_1537890ef,87
id_1538fe0c2,110
id_153902558,42
id_1539a5641,1
id_153bee6af,393
id_1546ae310,100
id_154976428,34
id_154e156fd,433
id_15558d8e2,118
id_155a3fe16,82
id_155cf5bc6,10
id_155fc4d49,197
id_15619275e,115
id_156294701,7
id_156316620,105
id_1563b9ae1,434
id_1564c5b34,229
id_1564e575a,387
id_156758603,53
id_156a274eb,28
id_156b93a52,435
id_156d1e536,25
id_156f7e603,36
id_157099f26,5
id_1571f1f93,122
id_15759d3a5,122
id_157880018,80
id_157974a9b,436
id_157c54004,437
id_157ca801f,121
id_157cb1d98,28
id_1581083f2,153
id_15813cb98,1
id_1582ad717,162
id_1583ae2e4,28
id_15862c5df,1
id_1589d2296,1
id_158ba2bee,438
id_158c56fb9,1
id_1591b99c5,439
id_159223a28,195
id_15931bd9d,1
id_1593aa24f,167
id_15967b0c9,136
id_1597c7813,440
id_159a2d149,352
id_159f3777a,76
id_15a12af3a,441
id_15a14e94a,76
id_15a2d31ef,80
id_15a57f9b7,67
id_15a72e87c,437
id_15a85475f,157
id_15b04ef36,442
id_15b1077e8,1
id_15b21a6d4,0
id_15b2af37b,443
id_15b58269c,134
id_15b70ec54,35
id_15ba9a1cf,237
id_15bc402ba,26
id_15c15497c,1
id_15c2f9ef3,165
id_15c39fe4b,1
id_15c44d8c0,128
id_15c97eb41,5
id_15cb69248,1
id_15cf05552,1
id_15d0c77de,444
id_15d39a0ef,445
id_15d57e6f1,1
id_15d5b31ee,1
id_15d77e321,1
id_15dde21c2,52
id_15de50516,443
id_15df65bd9,1
id_15dfce597,191
id_15e3d3a0b,1
id_15e5106ec,130
id_15e6f0d35,13
id_15ea33a01,13
id_15ec664cc,45
id_15ece1c71,1
id_15ee90f21,234
id_15ef69af9,414
id_15f2b13f6,13
id_15f336fbc,35
id_15f34140f,1
id_15f859948,169
id_15fb35962,68
id_15fb6034c,446
id_15fd48885,160
id_15ff1f33d,118
id_16008e65e,157
id_16024f129,1
id_1602a0a61,268
id_1602fa76c,54
id_160395961,1
id_16061ed77,1
id_1607c18ca,447
id_1607ea0a6,10
id_16123db82,16
id_16189c6e7,448
id_161b8d8ba,1
id_161e78604,403
id_16204bb26,116
id_1626005b9,1
id_16291e2b9,196
id_162b9d736,167
id_162c0c913,1
id_162d67d2d,1
id_1630035d8,1
id_1630cb4c8,1
id_1632e5033,123
id_16343f279,1
id_16349ee2b,449
id_163596286,28
id_163bd7f3e,450
id_164ca76be,1
id_164d3ff97,168
id_164f4b98e,122
id_165383d3f,312
id_1654e7ad1,104
id_16577e934,3
id_165a94cb9,411
id_165b024b9,451
id_16654b343,1
id_16683a656,324
id_1668dbcb4,351
id_166925250,1
id_166aa75a3,237
id_166e8f485,271
id_166f25fd5,217
id_16785e684,160
id_16797f574,42
id_167af4fa0,52
id_167b53c0f,95
id_167b7b3e0,119
id_167c1e1ff,312
id_167c5f6c4,452
id_16863866f,25
id_168a1c78e,47
id_168c7ce83,394
id_1692a0ae2,1
id_16956ac95,324
id_16988371b,80
id_169b2b788,427
id_169b66130,164
id_169bbc277,1
id_169bc09ab,194
id_16a03e27c,1
id_16a1f9fdb,453
id_16a7a4063,1
id_16a918bc4,118
id_16aa97597,200
id_16ab940da,101
id_16ae2c9c1,9
id_16afe1913,25
id_16b42d2b6,454
id_16b86f72e,306
id_16ba63ea9,455
id_16bc10406,115
id_16bc15cc0,165
id_16bef6df8,181
id_16c4bc901,283
id_16c848ff5,1
id_16c913ce0,54
id_16c922c03,1
id_16cc7c70e,1
id_16ce6aa89,10
id_16d3c7d95,128
id_16d558b7f,158
id_16d5cf655,145
id_16d9d082c,168
id_16dca32dc,1
id_16dcb4a25,16
id_16de393ea,5
id_16df2d992,1
id_16e3322a8,1
id_16e580970,456
id_16e890ea7,160
id_16e9d2255,1
id_16eac2940,56
id_16eb08b10,82
id_16f3bfec6,1
id_16f3d1e50,1
id_16f47b36e,457
id_16f52cea2,52
id_16f5d2900,316
id_16fb77b1e,9
id_16fc4c200,35
id_16ff4f57c,311
id_17040199b,143
id_170617aa4,34
id_1706cb2d1,26
id_170761214,1
id_170788ee8,192
id_1708e0e8e,1
id_170ab5335,1
id_170d13b73,303
id_170e4b708,174
id_17137e4b4,40
id_17151431c,3
id_171691835,1
id_171c45c6e,446
id_17206edad,47
id_1721a5a91,1
id_172242245,116
id_1724f6be1,320
id_172610b83,76
id_172a36525,458
id_172e6984a,115
id_173380ac1,53
id_1734ca7f7,203
id_17371b5ba,1
id_17384a8b8,38
id_173f37b33,160
id_17426c4ac,110
id_1744a569a,1
id_174651055,1
id_1747d443f,168
id_174b39d03,13
id_17513e48a,1
id_175392dd9,26
id_175452138,1
id_17550ec02,1
id_175b13209,289
id_175b24db9,1
id_175e3db39,56
id_176047159,105
id_1761cb312,1
id_17635d869,1
id_176747caf,1
id_176822270,459
id_176aa5de5,6
id_176b1ab89,1
id_176dd8442,460
id_176f5ec03,1
id_177353faa,110
id_177418b38,1
id_1777152f4,1
id_177a5f000,251
id_177dd8ce1,1
id_1782c23ff,461
id_1783cd80b,412
id_17849d94c,1
id_1786ddbe8,5
id_1788469a3,1
id_178995107,30
id_178f8fb46,122
id_179484bff,115
id_17a0677f1,342
id_17a28b22a,445
id_17a3f90e4,157
id_17a5b85d7,0
id_17a801c57,1
id_17ae78ced,37
id_17b3e263f,1
id_17bc41b7b,62
id_17c47236c,1
id_17c4731d7,462
id_17c7aa4ba,463
id_17cd9c7e5,1
id_17cfae129,122
id_17d24b21c,34
id_17d24d6cd,54
id_17d320edf,3
id_17d45b426,176
id_17d57d5d0,27
id_17d977c52,18
id_17decad80,464
id_17e0d29cb,37
id_17e0ec7f1,465
id_17e3b5c2d,466
id_17e9f87cf,157
id_17eacd240,1
id_17eb90106,337
id_17edc02ee,1
id_17efd9558,25
id_17f194b48,122
id_17f254717,86
id_17f51b30a,80
id_17f797f87,30
id_17f910ee8,53
id_17fa4ee67,42
id_180254571,1
id_180392d04,1
id_18081942a,1
id_180ceab86,275
id_181558358,164
id_181683086,63
id_1819700b3,110
id_181ac2ac6,56
id_181d7ca05,315
id_181e3fd04,1
id_181eee876,157
id_182032242,467
id_1820b3123,1
id_18226ef12,268
id_182932a8f,468
id_18298ab7b,255
id_182992eea,1
id_182dd78b1,98
id_182f5f960,34
id_1836f00c3,421
id_183a53dd4,171
id_183a6c386,469
id_183d5ecb9,158
id_1842cf5cb,1
id_184386df5,82
id_1846edd71,33
id_1849049fa,216
id_18496441e,13
id_184fe8c2a,1
id_18507b50e,1
id_1854acefd,470
id_1855a347d,197
id_185759864,18
id_18593822a,1
id_185f8725a,1
id_18652db1c,47
id_1865fdd32,136
id_186628267,170
id_186d423f0,168
id_186df0f8d,471
id_1871a8a71,108
id_187253038,71
id_1875c8213,53
id_187734182,52
id_187835abd,169
id_187860805,1
id_18789607c,248
id_1878fa9d2,12
id_187b140ff,72
id_187caf5be,472
id_187ce2217,1
id_1883e04ea,1
id_188475d82,38
id_188864bc9,14
id_188987d7a,291
id_188baec49,18
id_188bb4b45,1
id_1892cee57,25
id_189819a7d,1
id_189af4222,63
id_189b80a43,28
id_189e45f47,209
id_189f13f21,1
id_18a277d78,286
id_18a2f6fa0,52
id_18a7f34f0,10
id_18a8f0c6e,296
id_18aae587a,1
id_18ada04c8,102
id_18b14622f,157
id_18b623be6,25
id_18b7c9524,296
id_18c0e63cc,302
id_18c1155e8,1
id_18c392e48,56
id_18c4f7799,1
id_18c7c1606,47
id_18c9b296c,473
id_18c9db3eb,26
id_18c9dd29d,13
id_18c9e42e7,1
id_18cbb0e69,1
id_18d453349,157
id_18d4d8da1,90
id_18d51048c,1
id_18d522396,13
id_18d827ebf,16
id_18e170f3d,275
id_18e45415d,378
id_18e9a1ca2,1
id_18eb1124f,275
id_18ec043e9,1
id_18ec1da96,3
id_18f045125,34
id_18f099c87,162
id_18f17b22c,1
id_18f1bd57b,92
id_18fc11e32,94
id_18fec6dd8,254
id_1907fc6f0,42
id_190880ee2,1
id_1909ce5d3,325
id_190a6bb62,262
id_190bf3dac,1
id_190c2bd1d,474
id_190da014e,306
id_1911fbb57,67
id_191317103,219
id_19133d38b,1
id_1913e3351,68
id_1915e3e22,350
id_191964619,34
id_191a42d3d,1
id_191a94352,157
id_191c4cb1b,1
id_19205b612,445
id_192418c0e,475
id_1924bbb97,472
id_19253c634,82
id_1926cd9c6,39
id_1927ac849,275
id_1928a124c,1
id_1928ee282,34
id_1929f3edb,162
id_192f9c28e,28
id_1932721e4,200
id_19339ed49,317
id_193577544,1
id_1938eb542,46
id_193de6f89,47
id_193ea17b3,20
id_193eae5f1,158
id_1942f7fd1,476
id_194550734,399
id_194656935,1
id_194690064,157
id_19494054c,301
id_1952f6cd5,416
id_195486257,1
id_1955e84e9,1
id_19570be3e,97
id_195899acc,1
id_19590ce92,158
id_195c67626,1
id_195c846ae,1
id_196173610,1
id_1964b6785,1
id_196d73621,37
id_196e8fca2,1
id_19706330a,1
id_19715478f,105
id_1971d46d8,1
id_1975f48b7,51
id_197610e3d,89
id_1976deae6,174
id_197d5be44,417
id_197e1726b,35
id_198184e72,1
id_19829dafb,287
id_1985ae248,38
id_19874941d,157
id_198a44852,148
id_198e0872c,32
id_19921437e,13
id_1993a0e31,1
id_19981ac96,168
id_199c7727c,130
id_199d92feb,80
id_199f3544e,477
id_19a0a8d47,478
id_19ac580e0,13
id_19ac6a125,38
id_19ad59992,116
id_19ae1fac7,1
id_19ae53523,11
id_19b18f26e,5
id_19b497311,448
id_19b4fa865,479
id_19b6844ec,114
id_19b837f90,150
id_19c0c94a8,480
id_19ca12ec3,3
id_19cb15118,121
id_19cd9a533,165
id_19cdf45a1,6
id_19ceaefa1,54
id_19cff3751,1
id_19d090be4,1
id_19d21b35e,383
id_19d6af4bd,13
id_19dfd274d,1
id_19e98e7b0,189
id_19eb4d0c0,54
id_19f443621,481
id_19f5e687b,10
id_19f9d456b,92
id_19f9f2b56,372
id_19fa0c63e,101
id_19fbe55b4,34
id_19fe393df,98
id_1a062a787,1
id_1a063ccc6,1
id_1a07f794e,308
id_1a0afe988,1
id_1a0cb9588,1
id_1a0d6f1fb,1
id_1a0e722a7,392
id_1a1049574,1
id_1a13d8ae8,25
id_1a15f6546,191
id_1a16083a1,26
id_1a17c635a,1
id_1a22a1685,160
id_1a22b5b1e,26
id_1a267e9aa,20
id_1a2758181,20
id_1a2aabd78,26
id_1a349c157,125
id_1a351cf6b,10
id_1a3b09607,97
id_1a3b50af6,35
id_1a402088a,25
id_1a41f5033,64
id_1a43ee899,1
id_1a484f168,157
id_1a48723c5,16
id_1a4c97acd,35
id_1a4d394b4,482
id_1a525b9a5,483
id_1a52f3815,1
id_1a53ca977,237
id_1a557b426,229
id_1a5764352,1
id_1a5e39212,63
id_1a5ee766e,25
id_1a5f4e418,484
id_1a5f5a3e1,1
id_1a601b06b,372
id_1a6122127,1
id_1a6abdb1a,56
id_1a6b45fd1,105
id_1a6d85b92,35
id_1a7019ad3,1
id_1a743ac8e,1
id_1a76d8de8,13
id_1a772f42a,157
id_1a77ae7fb,74
id_1a78d47b4,5
id_1a7d4c900,70
id_1a7df2174,82
id_1a83fe6cf,294
id_1a84e027f,1
id_1a8729bce,34
id_1a88b80b0,1
id_1a8a4c421,1
id_1a8bb42a2,1
id_1a8bd59cd,1
id_1a925ff30,1
id_1a935fcbf,131
id_1a9b3f4c5,56
id_1a9c4121a,1
id_1aa6ecc6d,54
id_1aa7d29d6,1
id_1aa9141a7,352
id_1aab2acdb,301
id_1aac7feee,85
id_1aad29641,1
id_1aad994c3,20
id_1aafed5e6,169
id_1ab388837,13
id_1ab3a71fb,25
id_1ab52b7dc,466
id_1ab7d9dbe,118
id_1abc7a50c,54
id_1abe17661,23
id_1ac63356e,76
id_1ac7347dd,5
id_1ad5e4ca7,102
id_1ae144592,201
id_1ae19d769,314
id_1ae67e8b7,485
id_1ae777f59,1
id_1ae825d32,352
id_1aec96f7b,1
id_1aefacaa9,440
id_1af633dfd,33
id_1af65edc3,1
id_1af88dd85,338
id_1af8ed391,94
id_1afd6384c,102
id_1b00b6739,52
id_1b0256e8c,25
id_1b02d1f3d,182
id_1b0456a84,34
id_1b068fce1,169
id_1b07046b0,231
id_1b0727d38,26
id_1b0788aca,213
id_1b0a0e540,272
id_1b0a765a4,1
id_1b0b65599,0
id_1b0cb7563,1
id_1b0cfde1b,1
id_1b1252ca0,157
id_1b15c61ec,375
id_1b1658149,324
id_1b17e925e,1
id_1b1b603b5,278
id_1b1c3816a,38
id_1b1c441a3,47
id_1b2325c04,486
id_1b240d635,80
id_1b2545263,145
id_1b25b9a18,28
id_1b26b076b,262
id_1b26c6400,51
id_1b2b0a7ab,38
id_1b2df1346,1
id_1b31a3dc1,53
id_1b31d6454,34
id_1b34b8af5,1
id_1b352894b,105
id_1b37df787,37
id_1b3dbf9e1,268
id_1b42f3587,1
id_1b42fe069,13
id_1b4784584,262
id_1b4d493c5,1
id_1b5151b12,53
id_1b5345ffd,129
id_1b53ac172,487
id_1b545c1bb,1
id_1b5547523,205
id_1b5958545,53
id_1b59b7384,53
id_1b5a59277,180
id_1b65f4a51,54
id_1b666048d,147
id_1b66b03d8,393
id_1b69a2b3f,216
id_1b6d68ddf,14
id_1b7254ab2,160
id_1b78538ca,207
id_1b7b83089,1
id_1b7d1538c,107
id_1b7d6c2ce,479
id_1b87453f2,28
id_1b8a4d7aa,157
id_1b8b5fb20,28
id_1b8cf875a,1
id_1b8d58c28,54
